placename,year_month,year,month,common_name,n_detections,sampling_days,detection_rate
BCAM3,2022-12,2022,12,Mule Deer,0,11,0
BCAM3,2022-12,2022,12,North American River Otter,0,11,0
BCAM3,2022-12,2022,12,Northern Elephant Seal,0,11,0
BCAM3,2022-12,2022,12,Northern Raccoon,2,11,0.18181818181818182
BCAM3,2022-12,2022,12,Striped Skunk,0,11,0
BCAM3,2022-12,2022,12,Brush Rabbit,0,11,0
BCAM3,2022-12,2022,12,Californian Sea Lion,0,11,0
BCAM3,2022-12,2022,12,Elk,0,11,0
BCAM3,2022-12,2022,12,Black-tailed Jackrabbit,0,11,0
BCAM3,2022-12,2022,12,Human-Pedestrian,0,11,0
BCAM3,2025-03,2025,03,American Badger,0,33,0
BCAM3,2025-03,2025,03,Bobcat,0,33,0
BCAM3,2025-03,2025,03,Coyote,0,33,0
BCAM3,2025-03,2025,03,Domestic Cattle,0,33,0
BCAM3,2025-03,2025,03,Domestic Dog,0,33,0
BCAM3,2025-03,2025,03,Human,0,33,0
BCAM3,2025-03,2025,03,Human-Camera Trapper,1,33,0.030303030303030304
BCAM3,2025-03,2025,03,Mule Deer,0,33,0
BCAM3,2025-03,2025,03,North American River Otter,0,33,0
BCAM3,2025-03,2025,03,Northern Elephant Seal,0,33,0
BCAM3,2025-03,2025,03,Northern Raccoon,0,33,0
BCAM3,2025-03,2025,03,Striped Skunk,0,33,0
BCAM3,2025-03,2025,03,Brush Rabbit,0,33,0
BCAM3,2025-03,2025,03,Californian Sea Lion,0,33,0
BCAM3,2025-03,2025,03,Elk,0,33,0
BCAM3,2025-03,2025,03,Black-tailed Jackrabbit,0,33,0
BCAM3,2025-03,2025,03,Human-Pedestrian,0,33,0
BCAM4,2023-12,2023,12,American Badger,1,32,0.03125
BCAM4,2023-12,2023,12,Bobcat,5,32,0.15625
BCAM4,2023-12,2023,12,Coyote,7,32,0.21875
BCAM4,2023-12,2023,12,Domestic Cattle,0,32,0
BCAM4,2023-12,2023,12,Domestic Dog,0,32,0
BCAM4,2023-12,2023,12,Human,6,32,0.1875
BCAM4,2023-12,2023,12,Human-Camera Trapper,2,32,0.0625
BCAM4,2023-12,2023,12,Mule Deer,5,32,0.15625
BCAM4,2023-12,2023,12,North American River Otter,0,32,0
BCAM4,2023-12,2023,12,Northern Elephant Seal,20,32,0.625
BCAM4,2023-12,2023,12,Northern Raccoon,10,32,0.3125
BCAM4,2023-12,2023,12,Striped Skunk,0,32,0
BCAM4,2023-12,2023,12,Brush Rabbit,0,32,0
BCAM4,2023-12,2023,12,Californian Sea Lion,0,32,0
BCAM4,2023-12,2023,12,Elk,0,32,0
BCAM4,2023-12,2023,12,Black-tailed Jackrabbit,0,32,0
BCAM4,2023-12,2023,12,Human-Pedestrian,0,32,0
BCAM4,2023-09,2023,09,American Badger,0,26,0
BCAM4,2023-09,2023,09,Bobcat,1,26,0.038461538461538464
BCAM4,2023-09,2023,09,Coyote,16,26,0.6153846153846154
BCAM4,2023-09,2023,09,Domestic Cattle,0,26,0
BCAM4,2023-09,2023,09,Domestic Dog,0,26,0
BCAM4,2023-09,2023,09,Human,8,26,0.3076923076923077
BCAM4,2023-09,2023,09,Human-Camera Trapper,4,26,0.15384615384615385
BCAM4,2023-09,2023,09,Mule Deer,23,26,0.8846153846153846
BCAM4,2023-09,2023,09,North American River Otter,0,26,0
BCAM4,2023-09,2023,09,Northern Elephant Seal,0,26,0
BCAM4,2023-09,2023,09,Northern Raccoon,5,26,0.19230769230769232
BCAM4,2023-09,2023,09,Striped Skunk,1,26,0.038461538461538464
BCAM4,2023-09,2023,09,Brush Rabbit,0,26,0
BCAM4,2023-09,2023,09,Californian Sea Lion,0,26,0
BCAM4,2023-09,2023,09,Elk,0,26,0
BCAM4,2023-09,2023,09,Black-tailed Jackrabbit,0,26,0
BCAM4,2023-09,2023,09,Human-Pedestrian,0,26,0
BCAM4,2023-10,2023,10,American Badger,0,31,0
BCAM4,2023-10,2023,10,Bobcat,5,31,0.16129032258064516
BCAM4,2023-10,2023,10,Coyote,13,31,0.41935483870967744
BCAM4,2023-10,2023,10,Domestic Cattle,0,31,0
BCAM4,2023-10,2023,10,Domestic Dog,0,31,0
BCAM4,2023-10,2023,10,Human,10,31,0.3225806451612903
BCAM4,2023-10,2023,10,Human-Camera Trapper,1,31,0.03225806451612903
BCAM4,2023-10,2023,10,Mule Deer,12,31,0.3870967741935484
BCAM4,2023-10,2023,10,North American River Otter,1,31,0.03225806451612903
BCAM4,2023-10,2023,10,Northern Elephant Seal,0,31,0
BCAM4,2023-10,2023,10,Northern Raccoon,8,31,0.25806451612903225
BCAM4,2023-10,2023,10,Striped Skunk,2,31,0.06451612903225806
BCAM4,2023-10,2023,10,Brush Rabbit,0,31,0
BCAM4,2023-10,2023,10,Californian Sea Lion,0,31,0
BCAM4,2023-10,2023,10,Elk,0,31,0
BCAM4,2023-10,2023,10,Black-tailed Jackrabbit,0,31,0
BCAM4,2023-10,2023,10,Human-Pedestrian,0,31,0
BCAM4,2023-11,2023,11,American Badger,0,31,0
BCAM4,2023-11,2023,11,Bobcat,3,31,0.0967741935483871
BCAM4,2023-11,2023,11,Coyote,8,31,0.25806451612903225
BCAM4,2023-11,2023,11,Domestic Cattle,0,31,0
BCAM4,2023-11,2023,11,Domestic Dog,0,31,0
BCAM4,2023-11,2023,11,Human,8,31,0.25806451612903225
BCAM4,2023-11,2023,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM4,2023-11,2023,11,Mule Deer,7,31,0.22580645161290322
BCAM4,2023-11,2023,11,North American River Otter,2,31,0.06451612903225806
BCAM4,2023-11,2023,11,Northern Elephant Seal,1,31,0.03225806451612903
BCAM4,2023-11,2023,11,Northern Raccoon,10,31,0.3225806451612903
BCAM4,2023-11,2023,11,Striped Skunk,2,31,0.06451612903225806
BCAM4,2023-11,2023,11,Brush Rabbit,0,31,0
BCAM4,2023-11,2023,11,Californian Sea Lion,0,31,0
BCAM4,2023-11,2023,11,Elk,0,31,0
BCAM4,2023-11,2023,11,Black-tailed Jackrabbit,0,31,0
BCAM4,2023-11,2023,11,Human-Pedestrian,0,31,0
BCAM4,2024-01,2024,01,American Badger,0,33,0
BCAM4,2024-01,2024,01,Bobcat,2,33,0.06060606060606061
BCAM4,2024-01,2024,01,Coyote,33,33,1
BCAM4,2024-01,2024,01,Domestic Cattle,0,33,0
BCAM4,2024-01,2024,01,Domestic Dog,0,33,0
BCAM4,2024-01,2024,01,Human,1,33,0.030303030303030304
BCAM4,2024-01,2024,01,Human-Camera Trapper,5,33,0.15151515151515152
BCAM4,2024-01,2024,01,Mule Deer,1,33,0.030303030303030304
BCAM4,2024-01,2024,01,North American River Otter,0,33,0
BCAM4,2024-01,2024,01,Northern Elephant Seal,36,33,1.0909090909090908
BCAM4,2024-01,2024,01,Northern Raccoon,1,33,0.030303030303030304
BCAM4,2024-01,2024,01,Striped Skunk,1,33,0.030303030303030304
BCAM4,2024-01,2024,01,Brush Rabbit,0,33,0
BCAM4,2024-01,2024,01,Californian Sea Lion,0,33,0
BCAM4,2024-01,2024,01,Elk,0,33,0
BCAM4,2024-01,2024,01,Black-tailed Jackrabbit,0,33,0
BCAM4,2024-01,2024,01,Human-Pedestrian,0,33,0
BCAM4,2024-03,2024,03,American Badger,0,32,0
BCAM4,2024-03,2024,03,Bobcat,1,32,0.03125
BCAM4,2024-03,2024,03,Coyote,11,32,0.34375
BCAM4,2024-03,2024,03,Domestic Cattle,0,32,0
BCAM4,2024-03,2024,03,Domestic Dog,0,32,0
BCAM4,2024-03,2024,03,Human,0,32,0
BCAM4,2024-03,2024,03,Human-Camera Trapper,2,32,0.0625
BCAM4,2024-03,2024,03,Mule Deer,1,32,0.03125
BCAM4,2024-03,2024,03,North American River Otter,0,32,0
BCAM4,2024-03,2024,03,Northern Elephant Seal,71,32,2.21875
BCAM4,2024-03,2024,03,Northern Raccoon,0,32,0
BCAM4,2024-03,2024,03,Striped Skunk,0,32,0
BCAM4,2024-03,2024,03,Brush Rabbit,0,32,0
BCAM4,2024-03,2024,03,Californian Sea Lion,0,32,0
BCAM4,2024-03,2024,03,Elk,0,32,0
BCAM4,2024-03,2024,03,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-03,2024,03,Human-Pedestrian,0,32,0
BCAM4,2024-04,2024,04,American Badger,0,31,0
BCAM4,2024-04,2024,04,Bobcat,2,31,0.06451612903225806
BCAM4,2024-04,2024,04,Coyote,22,31,0.7096774193548387
BCAM4,2024-04,2024,04,Domestic Cattle,0,31,0
BCAM4,2024-04,2024,04,Domestic Dog,0,31,0
BCAM4,2024-04,2024,04,Human,1,31,0.03225806451612903
BCAM4,2024-04,2024,04,Human-Camera Trapper,3,31,0.0967741935483871
BCAM4,2024-04,2024,04,Mule Deer,3,31,0.0967741935483871
BCAM4,2024-04,2024,04,North American River Otter,0,31,0
BCAM4,2024-04,2024,04,Northern Elephant Seal,4,31,0.12903225806451613
BCAM4,2024-04,2024,04,Northern Raccoon,0,31,0
BCAM4,2024-04,2024,04,Striped Skunk,0,31,0
BCAM4,2024-04,2024,04,Brush Rabbit,0,31,0
BCAM4,2024-04,2024,04,Californian Sea Lion,0,31,0
BCAM4,2024-04,2024,04,Elk,0,31,0
BCAM4,2024-04,2024,04,Black-tailed Jackrabbit,0,31,0
BCAM4,2024-04,2024,04,Human-Pedestrian,0,31,0
BCAM4,2024-06,2024,06,American Badger,0,32,0
BCAM4,2024-06,2024,06,Bobcat,3,32,0.09375
BCAM4,2024-06,2024,06,Coyote,8,32,0.25
BCAM4,2024-06,2024,06,Domestic Cattle,0,32,0
BCAM4,2024-06,2024,06,Domestic Dog,0,32,0
BCAM4,2024-06,2024,06,Human,12,32,0.375
BCAM4,2024-06,2024,06,Human-Camera Trapper,5,32,0.15625
BCAM4,2024-06,2024,06,Mule Deer,5,32,0.15625
BCAM4,2024-06,2024,06,North American River Otter,0,32,0
BCAM4,2024-06,2024,06,Northern Elephant Seal,0,32,0
BCAM4,2024-06,2024,06,Northern Raccoon,1,32,0.03125
BCAM4,2024-06,2024,06,Striped Skunk,1,32,0.03125
BCAM4,2024-06,2024,06,Brush Rabbit,0,32,0
BCAM4,2024-06,2024,06,Californian Sea Lion,0,32,0
BCAM4,2024-06,2024,06,Elk,0,32,0
BCAM4,2024-06,2024,06,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-06,2024,06,Human-Pedestrian,0,32,0
BCAM4,2024-07,2024,07,American Badger,0,31,0
BCAM4,2024-07,2024,07,Bobcat,3,31,0.0967741935483871
BCAM4,2024-07,2024,07,Coyote,8,31,0.25806451612903225
BCAM4,2024-07,2024,07,Domestic Cattle,0,31,0
BCAM4,2024-07,2024,07,Domestic Dog,0,31,0
BCAM4,2024-07,2024,07,Human,20,31,0.6451612903225806
BCAM4,2024-07,2024,07,Human-Camera Trapper,0,31,0
BCAM4,2024-07,2024,07,Mule Deer,17,31,0.5483870967741935
BCAM4,2024-07,2024,07,North American River Otter,0,31,0
BCAM4,2024-07,2024,07,Northern Elephant Seal,0,31,0
BCAM4,2024-07,2024,07,Northern Raccoon,2,31,0.06451612903225806
BCAM4,2024-07,2024,07,Striped Skunk,0,31,0
BCAM4,2024-07,2024,07,Brush Rabbit,0,31,0
BCAM4,2024-07,2024,07,Californian Sea Lion,0,31,0
BCAM4,2024-07,2024,07,Elk,0,31,0
BCAM4,2024-07,2024,07,Black-tailed Jackrabbit,0,31,0
BCAM4,2024-07,2024,07,Human-Pedestrian,0,31,0
BCAM4,2024-08,2024,08,American Badger,0,32,0
BCAM4,2024-08,2024,08,Bobcat,3,32,0.09375
BCAM4,2024-08,2024,08,Coyote,11,32,0.34375
BCAM4,2024-08,2024,08,Domestic Cattle,0,32,0
BCAM4,2024-08,2024,08,Domestic Dog,0,32,0
BCAM4,2024-08,2024,08,Human,14,32,0.4375
BCAM4,2024-08,2024,08,Human-Camera Trapper,2,32,0.0625
BCAM4,2024-08,2024,08,Mule Deer,12,32,0.375
BCAM4,2024-08,2024,08,North American River Otter,0,32,0
BCAM4,2024-08,2024,08,Northern Elephant Seal,0,32,0
BCAM4,2024-08,2024,08,Northern Raccoon,2,32,0.0625
BCAM4,2024-08,2024,08,Striped Skunk,0,32,0
BCAM4,2024-08,2024,08,Brush Rabbit,0,32,0
BCAM4,2024-08,2024,08,Californian Sea Lion,0,32,0
BCAM4,2024-08,2024,08,Elk,0,32,0
BCAM4,2024-08,2024,08,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-08,2024,08,Human-Pedestrian,0,32,0
BCAM4,2024-09,2024,09,American Badger,0,31,0
BCAM4,2024-09,2024,09,Bobcat,1,31,0.03225806451612903
BCAM4,2024-09,2024,09,Coyote,7,31,0.22580645161290322
BCAM4,2024-09,2024,09,Domestic Cattle,0,31,0
BCAM4,2024-09,2024,09,Domestic Dog,0,31,0
BCAM4,2024-09,2024,09,Human,18,31,0.5806451612903226
BCAM4,2024-09,2024,09,Human-Camera Trapper,2,31,0.06451612903225806
BCAM4,2024-09,2024,09,Mule Deer,20,31,0.6451612903225806
BCAM4,2024-09,2024,09,North American River Otter,0,31,0
BCAM4,2024-09,2024,09,Northern Elephant Seal,0,31,0
BCAM4,2024-09,2024,09,Northern Raccoon,11,31,0.3548387096774194
BCAM4,2024-09,2024,09,Striped Skunk,0,31,0
BCAM4,2024-09,2024,09,Brush Rabbit,0,31,0
BCAM4,2024-09,2024,09,Californian Sea Lion,0,31,0
BCAM4,2024-09,2024,09,Elk,0,31,0
BCAM4,2024-09,2024,09,Black-tailed Jackrabbit,0,31,0
BCAM4,2024-09,2024,09,Human-Pedestrian,0,31,0
BCAM4,2025-01,2025,01,American Badger,0,19,0
BCAM4,2025-01,2025,01,Bobcat,1,19,0.05263157894736842
BCAM4,2025-01,2025,01,Coyote,8,19,0.42105263157894735
BCAM4,2025-01,2025,01,Domestic Cattle,0,19,0
BCAM4,2025-01,2025,01,Domestic Dog,0,19,0
BCAM4,2025-01,2025,01,Human,1,19,0.05263157894736842
BCAM4,2025-01,2025,01,Human-Camera Trapper,2,19,0.10526315789473684
BCAM4,2025-01,2025,01,Mule Deer,0,19,0
BCAM4,2025-01,2025,01,North American River Otter,0,19,0
BCAM4,2025-01,2025,01,Northern Elephant Seal,16,19,0.8421052631578947
BCAM4,2025-01,2025,01,Northern Raccoon,0,19,0
BCAM4,2025-01,2025,01,Striped Skunk,0,19,0
BCAM4,2025-01,2025,01,Brush Rabbit,0,19,0
BCAM4,2025-01,2025,01,Californian Sea Lion,0,19,0
BCAM4,2025-01,2025,01,Elk,0,19,0
BCAM4,2025-01,2025,01,Black-tailed Jackrabbit,0,19,0
BCAM4,2025-01,2025,01,Human-Pedestrian,0,19,0
BCAM4,2022-12,2022,12,American Badger,0,11,0
BCAM4,2022-12,2022,12,Bobcat,0,11,0
BCAM4,2022-12,2022,12,Coyote,7,11,0.6363636363636364
BCAM4,2022-12,2022,12,Domestic Cattle,0,11,0
BCAM4,2022-12,2022,12,Domestic Dog,0,11,0
BCAM4,2022-12,2022,12,Human,8,11,0.7272727272727273
BCAM4,2022-12,2022,12,Human-Camera Trapper,3,11,0.2727272727272727
BCAM4,2022-12,2022,12,Mule Deer,1,11,0.09090909090909091
BCAM4,2022-12,2022,12,North American River Otter,0,11,0
BCAM4,2022-12,2022,12,Northern Elephant Seal,42,11,3.8181818181818183
BCAM4,2022-12,2022,12,Northern Raccoon,0,11,0
BCAM4,2022-12,2022,12,Striped Skunk,0,11,0
BCAM4,2022-12,2022,12,Brush Rabbit,0,11,0
BCAM4,2022-12,2022,12,Californian Sea Lion,0,11,0
BCAM4,2022-12,2022,12,Elk,0,11,0
BCAM4,2022-12,2022,12,Black-tailed Jackrabbit,0,11,0
BCAM4,2022-12,2022,12,Human-Pedestrian,0,11,0
BCAM4,2023-01,2023,01,American Badger,0,32,0
BCAM4,2023-01,2023,01,Bobcat,0,32,0
BCAM4,2023-01,2023,01,Coyote,25,32,0.78125
BCAM4,2023-01,2023,01,Domestic Cattle,0,32,0
BCAM4,2023-01,2023,01,Domestic Dog,0,32,0
BCAM4,2023-01,2023,01,Human,9,32,0.28125
BCAM4,2023-01,2023,01,Human-Camera Trapper,1,32,0.03125
BCAM4,2023-01,2023,01,Mule Deer,0,32,0
BCAM4,2023-01,2023,01,North American River Otter,0,32,0
BCAM4,2023-01,2023,01,Northern Elephant Seal,163,32,5.09375
BCAM4,2023-01,2023,01,Northern Raccoon,0,32,0
BCAM4,2023-01,2023,01,Striped Skunk,0,32,0
BCAM4,2023-01,2023,01,Brush Rabbit,0,32,0
BCAM4,2023-01,2023,01,Californian Sea Lion,0,32,0
BCAM4,2023-01,2023,01,Elk,0,32,0
BCAM4,2023-01,2023,01,Black-tailed Jackrabbit,0,32,0
BCAM4,2023-01,2023,01,Human-Pedestrian,0,32,0
BCAM4,2023-02,2023,02,American Badger,0,28,0
BCAM4,2023-02,2023,02,Bobcat,0,28,0
BCAM4,2023-02,2023,02,Coyote,22,28,0.7857142857142857
BCAM4,2023-02,2023,02,Domestic Cattle,0,28,0
BCAM4,2023-02,2023,02,Domestic Dog,0,28,0
BCAM4,2023-02,2023,02,Human,2,28,0.07142857142857142
BCAM4,2023-02,2023,02,Human-Camera Trapper,0,28,0
BCAM4,2023-02,2023,02,Mule Deer,1,28,0.03571428571428571
BCAM4,2023-02,2023,02,North American River Otter,0,28,0
BCAM4,2023-02,2023,02,Northern Elephant Seal,18,28,0.6428571428571429
BCAM4,2023-02,2023,02,Northern Raccoon,0,28,0
BCAM4,2023-02,2023,02,Striped Skunk,0,28,0
BCAM4,2023-02,2023,02,Brush Rabbit,0,28,0
BCAM4,2023-02,2023,02,Californian Sea Lion,0,28,0
BCAM4,2023-02,2023,02,Elk,0,28,0
BCAM4,2023-02,2023,02,Black-tailed Jackrabbit,0,28,0
BCAM4,2023-02,2023,02,Human-Pedestrian,0,28,0
BCAM4,2023-03,2023,03,American Badger,0,13,0
BCAM4,2023-03,2023,03,Bobcat,0,13,0
BCAM4,2023-03,2023,03,Coyote,21,13,1.6153846153846154
BCAM4,2023-03,2023,03,Domestic Cattle,0,13,0
BCAM4,2023-03,2023,03,Domestic Dog,0,13,0
BCAM4,2023-03,2023,03,Human,2,13,0.15384615384615385
BCAM4,2023-03,2023,03,Human-Camera Trapper,0,13,0
BCAM4,2023-03,2023,03,Mule Deer,0,13,0
BCAM4,2023-03,2023,03,North American River Otter,0,13,0
BCAM4,2023-03,2023,03,Northern Elephant Seal,48,13,3.6923076923076925
BCAM4,2023-03,2023,03,Northern Raccoon,0,13,0
BCAM4,2023-03,2023,03,Striped Skunk,0,13,0
BCAM4,2023-03,2023,03,Brush Rabbit,0,13,0
BCAM4,2023-03,2023,03,Californian Sea Lion,0,13,0
BCAM4,2023-03,2023,03,Elk,0,13,0
BCAM4,2023-03,2023,03,Black-tailed Jackrabbit,0,13,0
BCAM4,2023-03,2023,03,Human-Pedestrian,0,13,0
BCAM4,2024-02,2024,02,American Badger,0,30,0
BCAM4,2024-02,2024,02,Bobcat,0,30,0
BCAM4,2024-02,2024,02,Coyote,6,30,0.2
BCAM4,2024-02,2024,02,Domestic Cattle,0,30,0
BCAM4,2024-02,2024,02,Domestic Dog,0,30,0
BCAM4,2024-02,2024,02,Human,0,30,0
BCAM4,2024-02,2024,02,Human-Camera Trapper,2,30,0.06666666666666667
BCAM4,2024-02,2024,02,Mule Deer,0,30,0
BCAM4,2024-02,2024,02,North American River Otter,0,30,0
BCAM4,2024-02,2024,02,Northern Elephant Seal,105,30,3.5
BCAM4,2024-02,2024,02,Northern Raccoon,0,30,0
BCAM4,2024-02,2024,02,Striped Skunk,0,30,0
BCAM4,2024-02,2024,02,Brush Rabbit,0,30,0
BCAM4,2024-02,2024,02,Californian Sea Lion,0,30,0
BCAM4,2024-02,2024,02,Elk,0,30,0
BCAM4,2024-02,2024,02,Black-tailed Jackrabbit,0,30,0
BCAM4,2024-02,2024,02,Human-Pedestrian,0,30,0
BCAM4,2024-05,2024,05,American Badger,0,32,0
BCAM4,2024-05,2024,05,Bobcat,0,32,0
BCAM4,2024-05,2024,05,Coyote,8,32,0.25
BCAM4,2024-05,2024,05,Domestic Cattle,0,32,0
BCAM4,2024-05,2024,05,Domestic Dog,0,32,0
BCAM4,2024-05,2024,05,Human,0,32,0
BCAM4,2024-05,2024,05,Human-Camera Trapper,2,32,0.0625
BCAM4,2024-05,2024,05,Mule Deer,4,32,0.125
BCAM4,2024-05,2024,05,North American River Otter,0,32,0
BCAM4,2024-05,2024,05,Northern Elephant Seal,0,32,0
BCAM4,2024-05,2024,05,Northern Raccoon,1,32,0.03125
BCAM4,2024-05,2024,05,Striped Skunk,0,32,0
BCAM4,2024-05,2024,05,Brush Rabbit,0,32,0
BCAM4,2024-05,2024,05,Californian Sea Lion,0,32,0
BCAM4,2024-05,2024,05,Elk,0,32,0
BCAM4,2024-05,2024,05,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-05,2024,05,Human-Pedestrian,0,32,0
BCAM4,2024-10,2024,10,American Badger,0,32,0
BCAM4,2024-10,2024,10,Bobcat,0,32,0
BCAM4,2024-10,2024,10,Coyote,8,32,0.25
BCAM4,2024-10,2024,10,Domestic Cattle,0,32,0
BCAM4,2024-10,2024,10,Domestic Dog,1,32,0.03125
BCAM4,2024-10,2024,10,Human,7,32,0.21875
BCAM4,2024-10,2024,10,Human-Camera Trapper,2,32,0.0625
BCAM4,2024-10,2024,10,Mule Deer,18,32,0.5625
BCAM4,2024-10,2024,10,North American River Otter,0,32,0
BCAM4,2024-10,2024,10,Northern Elephant Seal,0,32,0
BCAM4,2024-10,2024,10,Northern Raccoon,5,32,0.15625
BCAM4,2024-10,2024,10,Striped Skunk,4,32,0.125
BCAM4,2024-10,2024,10,Brush Rabbit,0,32,0
BCAM4,2024-10,2024,10,Californian Sea Lion,0,32,0
BCAM4,2024-10,2024,10,Elk,0,32,0
BCAM4,2024-10,2024,10,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-10,2024,10,Human-Pedestrian,0,32,0
BCAM4,2024-11,2024,11,American Badger,0,31,0
BCAM4,2024-11,2024,11,Bobcat,0,31,0
BCAM4,2024-11,2024,11,Coyote,14,31,0.45161290322580644
BCAM4,2024-11,2024,11,Domestic Cattle,0,31,0
BCAM4,2024-11,2024,11,Domestic Dog,0,31,0
BCAM4,2024-11,2024,11,Human,5,31,0.16129032258064516
BCAM4,2024-11,2024,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM4,2024-11,2024,11,Mule Deer,10,31,0.3225806451612903
BCAM4,2024-11,2024,11,North American River Otter,0,31,0
BCAM4,2024-11,2024,11,Northern Elephant Seal,0,31,0
BCAM4,2024-11,2024,11,Northern Raccoon,4,31,0.12903225806451613
BCAM4,2024-11,2024,11,Striped Skunk,6,31,0.1935483870967742
BCAM4,2024-11,2024,11,Brush Rabbit,0,31,0
BCAM4,2024-11,2024,11,Californian Sea Lion,0,31,0
BCAM4,2024-11,2024,11,Elk,0,31,0
BCAM4,2024-11,2024,11,Black-tailed Jackrabbit,0,31,0
BCAM4,2024-11,2024,11,Human-Pedestrian,0,31,0
BCAM4,2024-12,2024,12,American Badger,0,32,0
BCAM4,2024-12,2024,12,Bobcat,0,32,0
BCAM4,2024-12,2024,12,Coyote,7,32,0.21875
BCAM4,2024-12,2024,12,Domestic Cattle,0,32,0
BCAM4,2024-12,2024,12,Domestic Dog,0,32,0
BCAM4,2024-12,2024,12,Human,3,32,0.09375
BCAM4,2024-12,2024,12,Human-Camera Trapper,2,32,0.0625
BCAM4,2024-12,2024,12,Mule Deer,3,32,0.09375
BCAM4,2024-12,2024,12,North American River Otter,0,32,0
BCAM4,2024-12,2024,12,Northern Elephant Seal,0,32,0
BCAM4,2024-12,2024,12,Northern Raccoon,0,32,0
BCAM4,2024-12,2024,12,Striped Skunk,0,32,0
BCAM4,2024-12,2024,12,Brush Rabbit,0,32,0
BCAM4,2024-12,2024,12,Californian Sea Lion,0,32,0
BCAM4,2024-12,2024,12,Elk,0,32,0
BCAM4,2024-12,2024,12,Black-tailed Jackrabbit,0,32,0
BCAM4,2024-12,2024,12,Human-Pedestrian,0,32,0
BCAM4,2025-02,2025,02,American Badger,0,12,0
BCAM4,2025-02,2025,02,Bobcat,0,12,0
BCAM4,2025-02,2025,02,Coyote,7,12,0.5833333333333334
BCAM4,2025-02,2025,02,Domestic Cattle,0,12,0
BCAM4,2025-02,2025,02,Domestic Dog,0,12,0
BCAM4,2025-02,2025,02,Human,0,12,0
BCAM4,2025-02,2025,02,Human-Camera Trapper,1,12,0.08333333333333333
BCAM4,2025-02,2025,02,Mule Deer,0,12,0
BCAM4,2025-02,2025,02,North American River Otter,0,12,0
BCAM4,2025-02,2025,02,Northern Elephant Seal,5,12,0.4166666666666667
BCAM4,2025-02,2025,02,Northern Raccoon,0,12,0
BCAM4,2025-02,2025,02,Striped Skunk,0,12,0
BCAM4,2025-02,2025,02,Brush Rabbit,0,12,0
BCAM4,2025-02,2025,02,Californian Sea Lion,0,12,0
BCAM4,2025-02,2025,02,Elk,0,12,0
BCAM4,2025-02,2025,02,Black-tailed Jackrabbit,0,12,0
BCAM4,2025-02,2025,02,Human-Pedestrian,0,12,0
BCAM5,2022-12,2022,12,American Badger,0,10,0
BCAM5,2022-12,2022,12,Bobcat,0,10,0
BCAM5,2022-12,2022,12,Coyote,12,10,1.2
BCAM5,2022-12,2022,12,Domestic Cattle,0,10,0
BCAM5,2022-12,2022,12,Domestic Dog,0,10,0
BCAM5,2022-12,2022,12,Human,7,10,0.7
BCAM5,2022-12,2022,12,Human-Camera Trapper,0,10,0
BCAM5,2022-12,2022,12,Mule Deer,0,10,0
BCAM5,2022-12,2022,12,North American River Otter,0,10,0
BCAM5,2022-12,2022,12,Northern Elephant Seal,37,10,3.7
BCAM5,2022-12,2022,12,Northern Raccoon,0,10,0
BCAM5,2022-12,2022,12,Striped Skunk,0,10,0
BCAM5,2022-12,2022,12,Brush Rabbit,0,10,0
BCAM5,2022-12,2022,12,Californian Sea Lion,0,10,0
BCAM5,2022-12,2022,12,Elk,0,10,0
BCAM5,2022-12,2022,12,Black-tailed Jackrabbit,0,10,0
BCAM5,2022-12,2022,12,Human-Pedestrian,0,10,0
BCAM5,2023-01,2023,01,American Badger,0,5,0
BCAM5,2023-01,2023,01,Bobcat,0,5,0
BCAM5,2023-01,2023,01,Coyote,6,5,1.2
BCAM5,2023-01,2023,01,Domestic Cattle,0,5,0
BCAM5,2023-01,2023,01,Domestic Dog,0,5,0
BCAM5,2023-01,2023,01,Human,2,5,0.4
BCAM5,2023-01,2023,01,Human-Camera Trapper,0,5,0
BCAM5,2023-01,2023,01,Mule Deer,0,5,0
BCAM5,2023-01,2023,01,North American River Otter,0,5,0
BCAM5,2023-01,2023,01,Northern Elephant Seal,26,5,5.2
BCAM5,2023-01,2023,01,Northern Raccoon,0,5,0
BCAM5,2023-01,2023,01,Striped Skunk,0,5,0
BCAM5,2023-01,2023,01,Brush Rabbit,0,5,0
BCAM5,2023-01,2023,01,Californian Sea Lion,0,5,0
BCAM5,2023-01,2023,01,Elk,0,5,0
BCAM5,2023-01,2023,01,Black-tailed Jackrabbit,0,5,0
BCAM5,2023-01,2023,01,Human-Pedestrian,0,5,0
BCAM6,2023-01,2023,01,American Badger,0,32,0
BCAM6,2023-01,2023,01,Bobcat,0,32,0
BCAM6,2023-01,2023,01,Coyote,21,32,0.65625
BCAM6,2023-01,2023,01,Domestic Cattle,0,32,0
BCAM6,2023-01,2023,01,Domestic Dog,0,32,0
BCAM6,2023-01,2023,01,Human,5,32,0.15625
BCAM6,2023-01,2023,01,Human-Camera Trapper,1,32,0.03125
